Annee,Region,Insuffisance_ponderale,Malnutrition_chronique,Malnutrition_aigue,Temp_max_moy,Temp_max_abs,Temp_min_moy,Temp_min_abs,Precipitation_annuelle_mm,Precipitation_max_jour_mm,Humidite_max_moy,Vent_max_kmh,Vent_moy_kmh,Pression_max_moy,Couverture_nuageuse_moy,UV_moy,Ensoleillement_total_h,Ensoleillement_moy_h_jour,Nb_jours_pluie,Nb_jours_chaud,Precip_saison_cyclonique_mm,Vent_max_saison_cyclonique,Nb_jours_vent_fort_cyclone,Precip_saison_seche_mm,Temp_max_seche,Croissance_PIB_pct,Inflation_moy_pct,Chomage_national_pct,Pauvrete_national_pct,Production_riz_paddy_tonnes,Production_cafe_tonnes,Import_miel_tons,Export_miel_tons,Cout_alimentation_saine_PPA,Cout_legumes_PPA,Cout_fruits_PPA,Pop_rgph3_2018,Pop_estimee,Superficie_km2,Densite_pop,Cycl_nbre_cyclones,Cycl_sinistres_total,Cycl_decedes_total,Cycl_max_categorie_Saffir,Annee_sin,Annee_cos,Insuffisance_ponderale_lag1,Insuffisance_ponderale_delta,Insuffisance_ponderale_ma3,Malnutrition_chronique_lag1,Malnutrition_chronique_delta,Malnutrition_chronique_ma3,Malnutrition_aigue_lag1,Malnutrition_aigue_delta,Malnutrition_aigue_ma3,Insuffisance_ponderale_moy_region,Insuffisance_ponderale_std_region,Malnutrition_chronique_moy_region,Malnutrition_chronique_std_region,Malnutrition_aigue_moy_region,Malnutrition_aigue_std_region,Stress_thermique,Amplitude_thermique,Indice_vuln_cyclone,R_Alaotra Mangoro,R_Amoron'i Mania,R_Analamanga,R_Analanjirofo,R_Androy,R_Anosy,R_Atsimo-Andrefana,R_Atsinanana,R_Betsiboka,R_Boeny,R_Bongolava,R_Diana,R_Haute Matsiatra,R_Ihorombe,R_Itasy,R_Melaky,R_Menabe,R_Sava,R_Sofia,R_Vakinankaratra,R_Vatovavy Fitovinany,PIB_Agriculture_MrdAr,Part_Agriculture_PIB_pct,PIB_Agriculture_croissance_pct,Pluie_APIPA_mm,Pluie_APIPA_max_jour_mm,Debit_max_APIPA_m3s,Debit_moy_APIPA_m3s,Chomage_2010_pct,Chomage_2012_pct,Sous_emploi_inadequat_2012_pct,Sous_emploi_duree_2012_pct,Source_enquete,FAO_stunted_children_pct,FAO_wasting_children_pct,Food_supply_variability_kcal,Pauvrete_region_2021_pct,Pauvrete_region_2010_pct,Pauvrete_region_est_pct,Acces_eau_potable_pct,Assainissement_ameliore_pct,Alpha_tisation_pct,Scolarisation_primaire_net_pct,Couverture_sanitaire_CSB2_10000hab,Vaccination_DTC3_pct,GDP_per_capita_PPP_const2017,FAO_acces_eau_base_pct,FAO_assainissement_base_pct,FAO_eau_securisee_pct,FAO_assainissement_securise_pct,Anemie_femmes_15_49_pct,Allaitement_exclusif_0_5m_pct,Faible_poids_naissance_pct,Stabilite_politique_index,Prod_alimentaire_variability,Besoins_energetiques_kcal_j,Besoins_energetiques_min_kcal_j,CV_consommation_calorique,Pertes_caloriques_detail_pct,Nb_enfants_retard_croissance_M,Nb_enfants_emaciation_M,Nb_nouveau_ne_faible_poids_M,Densite_ferree_km_100km2,Mais_prod_nationale_tonnes,Mais_surface_ha,Mais_rendement_hg_ha,Manioc_prod_nationale_tonnes,Manioc_surface_ha,Manioc_rendement_hg_ha,Manioc_par_habitant_kg,Riz_paddy_prod_nationale_tonnes,Riz_par_habitant_kg,Kcal_dispo_riz_manioc_par_jour,R_Atsimo-Atsinanana
2013,Vakinankaratra,46.89097170329273,65.18494201624868,11.944091690451607,20.33150684931507,26.0,11.438356164383562,3.0,3228.6,110.6,92.61917808219178,35.0,13.257534246575345,1018.8164383561644,44.23390410958904,3.997260273972602,3843.0,10.528767123287672,301.0,0.0,2922.3,35.0,0.0,261.0,18.75,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,2005000.0,1750899.9314337955,16950.0,103.29793105804104,3,0,0,2,0.5406408174555976,0.8412535328311812,46.89097170329273,0.0,46.89097170329273,65.18494201624868,0.0,65.18494201624868,11.944091690451607,0.0,11.944091690451607,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,6.2973136496670605,8.893150684931507,1.805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,4.08,2.171090909090909,1.6,0.1,89.82,21.5,ENSOMD_2012,46.5,,24.0,75.1,73.1,73.64545454545454,42.3,10.5,55.6,68.3,0.8,55.3,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Vakinankaratra,40.1,59.9,6.0,20.506849315068493,27.0,11.465753424657532,3.0,1951.1,59.4,92.52876712328766,33.0,13.964383561643835,1018.93698630137,43.11198630136986,4.038356164383561,3842.6,10.527671232876711,297.0,0.0,1634.3,32.0,0.0,266.7,19.14673913043478,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,2005000.0,1800620.1432271828,16950.0,106.23127688655946,4,45000,68,3,0.9096319953545184,0.4154150130018864,46.89097170329273,-6.790971703292726,44.62731446886182,65.18494201624868,-5.284942016248685,63.42329467749912,11.944091690451607,-5.944091690451607,9.962727793634404,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,10.51040403621982,9.04109589041096,2.4960000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3247.217788854804,1845.951058261545,0.7515981648809733,,,2.95,2.210681818181818,1.6,0.1,89.82,21.5,MICS_2018,45.7,,35.0,75.1,73.1,73.82727272727273,42.3,10.5,55.6,68.3,0.8,55.3,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Vakinankaratra,40.1,59.9,6.0,20.40821917808219,28.0,11.32054794520548,4.0,3228.5,92.3,92.47671232876712,54.0,12.764383561643836,1019.0164383561644,47.60924657534247,4.06027397260274,3743.9,10.257260273972603,290.0,0.0,2987.1,54.0,1.0,204.4,19.043478260869566,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,2005000.0,1851562.3571537407,16950.0,109.23671723620888,3,0,0,1,0.9898214418809328,-0.142314838273285,40.1,0.0,42.36365723443091,59.9,0.0,61.66164733874956,6.0,0.0,7.981363896817203,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,6.321269685018489,9.087671232876712,1.4619999999999995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,4.9,3.927096774193548,1.6,0.1,89.82,21.5,MICS_2018,45.0,,52.0,75.1,73.1,74.0090909090909,42.3,10.5,55.6,68.3,0.8,55.3,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Vakinankaratra,40.1,59.9,6.0,20.06010928961749,27.0,11.136612021857925,4.0,2300.2,100.7,93.13661202185791,37.0,12.647540983606556,1019.8032786885246,47.00512295081968,3.972677595628416,3789.5,10.353825136612022,293.0,0.0,2059.1,25.0,0.0,221.9,17.891304347826086,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,2005000.0,1901282.568947128,16950.0,112.17006306472732,3,10000,15,3,0.7557495743542583,-0.654860733945285,40.1,0.0,40.1,59.9,0.0,59.9,6.0,0.0,6.0,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,8.72102829737305,8.923497267759563,2.1750000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,3.68,2.958064516129032,1.6,0.1,89.82,21.5,MICS_2018,44.2,,69.0,75.1,73.1,74.19090909090909,42.3,10.5,55.6,68.3,0.8,55.3,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Vakinankaratra,40.1,59.9,6.0,20.78356164383561,29.0,11.265753424657534,4.0,2506.0,102.6,92.87671232876713,44.0,11.63835616438356,1019.2438356164384,43.68458904109589,4.084931506849316,3867.5,10.595890410958903,311.0,0.0,2045.1,44.0,0.0,364.0,19.418478260869566,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,2005000.0,1952912.1590735945,16950.0,115.21605658251296,3,83000,80,4,0.2817325568414296,-0.9594929736144974,40.1,0.0,40.1,59.9,0.0,59.9,6.0,0.0,6.0,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,8.293520209032568,9.51780821917808,2.632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,1.58,1.1993548387096775,1.6,0.1,89.82,21.5,MICS_2018,43.4,,59.0,75.1,73.1,74.37272727272727,42.3,10.5,55.6,68.3,0.8,55.3,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Vakinankaratra,40.1,59.9,6.0,21.301369863013697,28.0,11.676712328767124,6.0,2601.3,134.9,91.45479452054796,38.0,10.616438356164384,1019.0191780821916,39.281164383561645,4.263013698630137,3887.9,10.651780821917807,295.0,0.0,2356.1,38.0,0.0,196.4,20.01086956521739,4.6,8.6,4.2,75.3,498000.00000000006,60114.0,5.59,93.6,3.18,,,2005000.0,2005000.0,16950.0,118.28908554572271,2,0,0,2,-0.2817325568414294,-0.9594929736144976,40.1,0.0,40.1,59.9,0.0,59.9,6.0,0.0,6.0,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,8.188740192601275,9.624657534246571,1.5139999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,4.81,3.686774193548387,1.6,0.1,89.82,21.5,MICS_2018,42.4,6.4,25.0,75.1,73.1,74.55454545454545,42.3,10.5,55.6,68.3,0.8,55.3,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Vakinankaratra,28.0,51.9,4.1,22.19178082191781,31.0,12.484931506849316,2.0,2697.8,79.4,91.23561643835616,27.0,11.224657534246576,1018.890410958904,40.82876712328767,4.356164383561644,3865.6,10.59068493150685,288.0,0.0,2278.6,27.0,0.0,254.1,20.717391304347824,5.0,6.3,4.0,75.2,640000.0,65760.0,11.2,92.5,3.21,,,2005000.0,2059990.0959926865,16950.0,121.53333899661868,2,0,0,1,-0.7557495743542582,-0.6548607339452852,40.1,-12.1,36.06666666666667,59.9,-8.0,57.23333333333333,6.0,-1.9000000000000004,5.366666666666667,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,8.225880651611613,9.706849315068494,1.081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3560.435825605637,1745.795143860416,7.596810528601883,,,3.5,2.558548387096775,1.6,0.1,89.82,21.5,EDSM_2021,41.4,,20.0,75.1,73.1,74.73636363636363,42.3,10.5,55.6,68.3,0.8,55.3,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Vakinankaratra,28.0,51.9,4.1,21.601092896174865,31.0,11.530054644808745,3.0,2516.7,88.5,92.3360655737705,23.0,11.3224043715847,1018.9234972677596,55.64275956284153,4.193989071038251,3428.6,9.36775956284153,265.0,0.0,2240.5,23.0,0.0,215.7,20.244565217391305,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,2005000.0,2114903.816852049,16950.0,124.77308653994388,3,0,0,2,-0.9898214418809328,-0.1423148382732852,28.0,0.0,32.03333333333333,51.9,0.0,54.56666666666666,4.1,0.0,4.733333333333333,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,8.583102036863696,10.07103825136612,1.769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,3.12,2.509516129032258,1.6,0.1,89.82,21.5,EDSM_2021,40.4,,22.0,75.1,73.1,74.91818181818181,42.3,10.5,55.6,68.3,0.8,55.3,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Vakinankaratra,28.0,51.9,4.1,22.7013698630137,33.0,11.254794520547945,4.0,2010.8,117.2,91.4,24.0,11.561643835616438,1020.46301369863,52.18527397260274,4.375342465753425,3463.6,9.48931506849315,268.0,0.0,1754.8,24.0,0.0,114.2,20.98369565217392,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,2005000.0,2171115.9149779067,16950.0,128.0894345119709,2,3000,5,2,-0.9096319953545186,0.415415013001886,28.0,0.0,28.0,51.9,0.0,51.9,4.1,0.0,4.1,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,11.289720441124777,11.446575342465756,1.472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,1.95,1.3841935483870969,1.6,0.1,89.82,21.5,EDSM_2021,39.4,7.2,15.0,75.1,73.1,75.1,42.3,10.5,55.6,68.3,0.8,55.3,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Vakinankaratra,28.0,51.9,4.1,21.81095890410959,30.0,10.56986301369863,3.0,2534.1,219.6,91.37260273972603,52.0,12.282191780821918,1020.8383561643836,52.73561643835617,4.128767123287672,3441.7,9.42931506849315,252.0,0.0,2302.5,52.0,1.0,181.1,21.17934782608696,3.8,10.6,5.5,77.5,,,,,3.65,,,2005000.0,2228397.264970288,16950.0,131.4688651899875,4,0,0,4,-0.5406408174555974,0.8412535328311812,28.0,0.0,28.0,51.9,0.0,51.9,4.1,0.0,4.1,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,8.606984295848463,11.24109589041096,2.956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,5.04,3.25258064516129,1.6,0.1,89.82,21.5,EDSM_2021,38.6,7.2,,75.1,73.1,75.28181818181817,42.3,10.5,55.6,68.3,0.8,55.3,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Vatovavy Fitovinany,38.15755392051042,57.074445848564,8.209388185876476,26.30054644808743,32.0,22.3155737704918,17.0,10851.8,145.5,85.21789617486338,57.0,20.06489071038252,1017.9918032786884,36.30242486338798,5.800546448087432,15172.0,10.363387978142075,1297.0,0.0,6624.4,57.0,1.0,2737.2,24.89673913043478,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,1729000.0,1468319.594697547,19500.0,75.29844075372036,2,0,0,1,0.0,1.0,,,38.15755392051042,,,57.074445848564,,,8.209388185876476,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.423611423734996,3.984972677595629,1.171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3502.0987811488167,2090.852667066967,,,,,,1.7,0.2,90.95,9.0,ENSOMD_2012,47.3,7.5,21.0,82.3,81.4,81.56363636363636,38.9,14.6,50.3,58.3,0.6,45.8,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Vatovavy Fitovinany,38.15755392051042,57.074445848564,8.209388185876476,26.07328767123288,33.0,21.931506849315067,17.0,9229.7,106.3,85.15890410958905,50.0,19.334246575342465,1018.5849315068492,36.84332191780822,5.786986301369863,14963.6,10.24904109589041,1279.0,0.0,6103.6,50.0,0.0,2520.8,24.27038043478261,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,1729000.0,1509878.2949870485,19500.0,77.42965615318198,3,0,0,2,0.5406408174555976,0.8412535328311812,38.15755392051042,0.0,38.15755392051042,57.074445848564,0.0,57.074445848564,8.209388185876476,0.0,8.209388185876476,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.824933385834087,4.141780821917809,1.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,1.7,0.2,90.95,9.0,ENSOMD_2012,46.5,,24.0,82.3,81.4,81.64545454545454,38.9,14.6,50.3,58.3,0.6,45.8,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Vatovavy Fitovinany,34.8,44.0,12.7,26.62054794520548,32.0,22.296575342465754,16.0,7736.5,74.6,84.42876712328767,39.0,19.51027397260274,1018.5602739726028,34.95085616438356,5.85068493150685,15249.3,10.44472602739726,1250.0,0.0,4296.9,31.0,0.0,2729.7,24.876358695652176,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,1729000.0,1552754.2282492763,19500.0,79.62842196150135,4,45000,68,3,0.9096319953545184,0.4154150130018864,38.15755392051042,-3.3575539205104263,37.03836928034029,57.074445848564,-13.074445848564004,52.71629723237601,8.209388185876476,4.490611814123524,9.706258790584316,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,3.4409032437414178,4.323972602739726,2.4930000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3247.217788854804,1845.951058261545,0.7515981648809733,,,,,1.7,0.2,90.95,9.0,MICS_2018,45.7,,35.0,82.3,81.4,81.72727272727273,38.9,14.6,50.3,58.3,0.6,45.8,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Vatovavy Fitovinany,34.8,44.0,12.7,26.01438356164384,31.0,22.14041095890411,16.0,10322.7,222.4,84.24520547945205,49.0,18.43493150684932,1018.8109589041096,44.38835616438356,5.728082191780822,14528.8,9.951232876712329,1288.0,0.0,7352.6,49.0,0.0,2364.9,24.36413043478261,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,1729000.0,1596683.9478896847,19500.0,81.88122809690691,3,0,0,1,0.9898214418809328,-0.142314838273285,34.8,0.0,35.91918464017014,44.0,0.0,48.358148616188,12.7,0.0,11.203129395292155,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.5201142687130145,3.873972602739727,1.4469999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,1.7,0.2,90.95,9.0,MICS_2018,45.0,,52.0,82.3,81.4,81.80909090909091,38.9,14.6,50.3,58.3,0.6,45.8,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Vatovavy Fitovinany,34.8,44.0,12.7,25.868169398907103,32.0,22.100409836065573,17.0,7020.5,97.1,83.84016393442623,38.0,18.74248633879781,1019.641393442623,44.31173155737705,5.7506830601092895,14590.0,9.96584699453552,1298.0,0.0,3915.2,31.0,0.0,2854.9,23.67663043478261,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,1729000.0,1639559.8811519125,19500.0,84.07999390522629,3,10000,15,3,0.7557495743542583,-0.654860733945285,34.8,0.0,34.8,44.0,0.0,44.0,12.7,0.0,12.7,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,3.684661975487088,3.7677595628415297,2.193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,1.7,0.2,90.95,9.0,MICS_2018,44.2,,69.0,82.3,81.4,81.89090909090909,38.9,14.6,50.3,58.3,0.6,45.8,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Vatovavy Fitovinany,34.8,44.0,12.7,26.344520547945205,32.0,22.472602739726028,17.0,10668.6,147.5,84.83082191780822,51.0,18.194520547945206,1019.0657534246576,41.1513698630137,5.696575342465754,14746.6,10.10041095890411,1358.0,0.0,6095.7,51.0,3.0,3409.5,24.58016304347826,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,1729000.0,1684082.3556300472,19500.0,86.3631977246178,3,83000,80,4,0.2817325568414296,-0.9594929736144974,34.8,0.0,34.8,44.0,0.0,44.0,12.7,0.0,12.7,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.469351231459161,3.8719178082191767,2.653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,1.7,0.2,90.95,9.0,MICS_2018,43.4,,59.0,82.3,81.4,81.97272727272727,38.9,14.6,50.3,58.3,0.6,45.8,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Vatovavy Fitovinany,34.8,44.0,12.7,26.20890410958904,33.0,22.29520547945205,17.0,9842.2,247.1,84.79109589041096,50.0,18.11986301369863,1018.804794520548,39.63767123287671,5.747945205479452,14965.3,10.250205479452054,1311.0,0.0,5336.0,50.0,0.0,3953.5,24.695652173913043,4.6,8.6,4.2,75.3,66000.0,60114.0,5.59,93.6,3.18,,,1729000.0,1729000.0,19500.0,88.66666666666667,2,0,0,2,-0.2817325568414294,-0.9594929736144976,34.8,0.0,34.8,44.0,0.0,44.0,12.7,0.0,12.7,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.6629111488883628,3.913698630136988,1.5499999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,1.7,0.2,90.95,9.0,MICS_2018,42.4,6.4,25.0,82.3,81.4,82.05454545454545,38.9,14.6,50.3,58.3,0.6,45.8,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Vatovavy Fitovinany,25.2,45.7,10.2,26.367808219178084,33.0,22.78698630136986,16.0,9994.5,89.1,85.11438356164383,41.0,17.293150684931508,1018.5972602739726,41.38373287671233,5.744520547945205,14795.0,10.133561643835616,1338.0,0.0,5451.6,41.0,0.0,3600.2,24.22418478260869,5.0,6.3,4.0,75.2,77800.0,65760.0,11.2,92.5,3.21,,,1729000.0,1776420.387018132,19500.0,91.09848138554524,2,0,0,1,-0.7557495743542582,-0.6548607339452852,34.8,-9.599999999999998,31.6,44.0,1.7000000000000028,44.56666666666666,12.7,-2.5,11.866666666666664,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.6382318494349977,3.5808219178082226,1.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3560.435825605637,1745.795143860416,7.596810528601883,,,,,1.7,0.2,90.95,9.0,EDSM_2021,41.4,,20.0,82.3,81.4,82.13636363636364,38.9,14.6,50.3,58.3,0.6,45.8,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Vatovavy Fitovinany,25.2,45.7,10.2,25.379781420765028,32.0,21.258879781420767,13.0,8496.9,151.6,86.86953551912568,31.0,17.471994535519126,1019.0928961748634,56.77262636612022,5.487021857923497,12852.2,8.778825136612022,1313.0,0.0,4471.6,31.0,0.0,2998.4,23.623641304347824,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,1729000.0,1823774.912387628,19500.0,93.52691858398092,3,0,0,2,-0.9898214418809328,-0.1423148382732852,25.2,0.0,28.399999999999995,45.7,0.0,45.13333333333333,10.2,0.0,11.033333333333331,31.919555258274624,5.476492998688145,46.995353790648,5.047263425376391,10.974434215613904,1.8049332090580952,2.986945994511531,4.120901639344261,1.793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,1.7,0.2,90.95,9.0,EDSM_2021,40.4,,22.0,82.3,81.4,82.21818181818182,38.9,14.6,50.3,58.3,0.6,45.8,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
